ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,AGE_index,GENDER_index,RACE_index,VEHICLE_OWNERSHIP_index,CHILDREN_index,VEHICLE_TYPE_index,MARRIED_index,INCOME_index,VEHICLE_YEAR_index,POSTAL_CODE_index,prediction,AGE_OHE_array_string,GENDER_OHE_array_string,RACE_OHE_array_string,VEHICLE_OWNERSHIP_OHE_array_string,CHILDREN_OHE_array_string,VEHICLE_TYPE_OHE_array_string,MARRIED_OHE_array_string,INCOME_OHE_array_string,VEHICLE_YEAR_OHE_array_string,POSTAL_CODE_OHE_array_string,features_array_string,rawPrediction_array_string,probability_array_string
589233,40-64,male,majority,3,2,upper class,0.5632175676044759,yes,after 2015,no,yes,10238,10000.0,sedan,1,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.5632175676044759,10000.0,1.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.38147440962429,1.6185255903757114","0.9190737204812145,0.08092627951878557"
589881,26-39,female,majority,2,0,poverty,0.3837211757870024,no,before 2015,no,yes,10238,14000.0,sports car,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,0.0,1.0,0.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.3837211757870024,14000.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","13.45637920043873,6.543620799561268","0.6728189600219365,0.32718103997806336"
590563,26-39,male,majority,1,0,working class,0.23510247234189405,yes,before 2015,no,yes,10238,13000.0,sedan,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,"1.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.23510247234189405,13000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","8.695556081731782,11.304443918268218","0.4347778040865891,0.5652221959134109"
591054,40-64,female,majority,2,1,middle class,0.6542072923919743,yes,before 2015,yes,yes,10238,9000.0,sedan,1,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"0.0,1.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.6542072923919743,9000.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","18.35206757110894,1.6479324288910608","0.9176033785554469,0.08239662144455304"
591958,16-25,male,majority,1,1,working class,0.4894491078101466,no,before 2015,yes,no,10238,12000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,"0.0,0.0,1.0",0.0,1.0,0.0,0.0,1.0,1.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.4894491078101466,12000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","4.30619124271369,15.69380875728631","0.2153095621356845,0.7846904378643156"
592029,16-25,female,majority,1,1,middle class,0.6303596053783685,yes,after 2015,no,no,10238,17000.0,sedan,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,"0.0,0.0,1.0",1.0,1.0,1.0,0.0,1.0,0.0,"0.0,1.0,0.0",0.0,"1.0,0.0,0.0","0.6303596053783685,17000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0","12.628608993863738,7.37139100613626","0.6314304496931868,0.36856955030681304"
593578,16-25,female,minority,1,0,poverty,0.2457399176525432,no,before 2015,no,no,32765,13000.0,sedan,0,0,0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,"0.0,0.0,1.0",1.0,0.0,0.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"0.0,1.0,0.0","0.2457399176525432,13000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0","3.535586547461489,16.46441345253851","0.17677932737307447,0.8232206726269256"
593636,65+,male,majority,3,0,middle class,0.5761410516863594,yes,after 2015,no,yes,10238,11000.0,sedan,3,1,1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"0.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",0.0,"1.0,0.0,0.0","0.5761410516863594,11000.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0","18.042306415054217,1.9576935849457784","0.902115320752711,0.09788467924728894"
594071,40-64,male,majority,3,2,upper class,0.6034650389720545,yes,after 2015,no,no,10238,16000.0,sedan,2,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,0.0,1.0,0.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6034650389720545,16000.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.29357607853902,1.7064239214609802","0.9146788039269509,0.08532119607304901"
594112,65+,male,majority,4,1,middle class,0.5158128096027909,yes,before 2015,no,yes,32765,11000.0,sedan,7,2,3,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"0.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,"0.0,1.0,0.0","0.5158128096027909,11000.0,7.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0","17.59889383690503,2.401106163094971","0.8799446918452516,0.12005530815474855"
595172,65+,female,majority,4,2,upper class,0.5652465474664438,yes,before 2015,yes,yes,10238,8000.0,sports car,4,1,5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"0.0,0.0,0.0",1.0,1.0,1.0,1.0,0.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5652465474664438,8000.0,4.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","18.256789158785963,1.7432108412140368","0.9128394579392982,0.08716054206070184"
596282,40-64,female,minority,3,2,upper class,0.699425311422729,yes,before 2015,yes,yes,10238,11000.0,sedan,2,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.0,1.0,0.0",1.0,0.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.699425311422729,11000.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","18.331660257973276,1.6683397420267243","0.9165830128986638,0.08341698710133622"
597023,40-64,female,majority,3,2,upper class,0.611290601481709,yes,after 2015,yes,no,10238,15000.0,sedan,1,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",1.0,1.0,1.0,0.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.611290601481709,15000.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.57595811099822,1.4240418890017792","0.928797905549911,0.07120209445008897"
597605,40-64,male,majority,1,1,upper class,0.6944607253512556,yes,before 2015,yes,yes,92101,11697.003206900365,sedan,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"0.0,0.0,1.0","0.6944607253512556,11697.003206900365,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0","9.540124289036342,10.45987571096366","0.4770062144518171,0.522993785548183"
597978,26-39,male,majority,2,2,upper class,0.4649754786745904,yes,after 2015,no,yes,10238,15000.0,sedan,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.4649754786745904,15000.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","17.668111777299107,2.331888222700891","0.8834055888649555,0.11659441113504455"
599732,65+,male,majority,1,2,upper class,0.6943393878817111,yes,before 2015,yes,yes,92101,12000.0,sedan,0,0,0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"0.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"0.0,0.0,1.0","0.6943393878817111,12000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0","9.540124289036342,10.45987571096366","0.4770062144518171,0.522993785548183"
599873,40-64,female,minority,3,2,upper class,0.6262197215775518,yes,after 2015,yes,yes,10238,12000.0,sedan,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",1.0,0.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6262197215775518,12000.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.51864220425448,1.4813577957455197","0.925932110212724,0.07406788978727599"
600353,65+,female,majority,4,2,upper class,0.6366852095189404,yes,after 2015,yes,yes,10238,8000.0,sedan,4,1,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6366852095189404,8000.0,4.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.136121334095506,1.8638786659044944","0.9068060667047753,0.09319393329522471"
600813,16-25,male,majority,1,1,working class,0.3209510595021805,yes,before 2015,no,yes,21217,16000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,"0.0,0.0,1.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,0.0,0.0",1.0,"0.0,0.0,0.0","0.3209510595021805,16000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0","6.372504057017254,13.627495942982748","0.3186252028508627,0.6813747971491374"
602274,16-25,female,majority,1,1,middle class,0.4572362634438549,yes,after 2015,no,no,92101,10000.0,sedan,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,"0.0,0.0,1.0",1.0,1.0,1.0,0.0,1.0,0.0,"0.0,1.0,0.0",0.0,"0.0,0.0,1.0","0.4572362634438549,10000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0","12.54720001358784,7.452799986412158","0.627360000679392,0.3726399993206079"
603168,26-39,male,majority,1,1,poverty,0.5158128096027909,no,before 2015,no,no,10238,12000.0,sedan,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,"1.0,0.0,0.0",0.0,1.0,0.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.5158128096027909,12000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","4.372279477167136,15.627720522832865","0.2186139738583568,0.7813860261416432"
603882,40-64,male,majority,3,1,working class,0.4561475020425317,yes,before 2015,no,yes,10238,16000.0,sedan,2,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.4561475020425317,16000.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","17.90097603156736,2.0990239684326366","0.8950488015783682,0.10495119842163185"
604438,26-39,female,majority,2,1,middle class,0.5808830580602365,yes,before 2015,yes,yes,10238,12000.0,sedan,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.5808830580602365,12000.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","16.563988240813952,3.436011759186047","0.8281994120406976,0.17180058795930236"
604531,40-64,female,minority,3,1,working class,0.5169487326404102,yes,before 2015,yes,yes,10238,13000.0,sedan,0,0,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,"0.0,1.0,0.0",1.0,0.0,1.0,1.0,1.0,1.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5169487326404102,13000.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","18.136439534139043,1.8635604658609584","0.9068219767069522,0.09317802329304792"
605113,26-39,male,minority,2,0,working class,0.4201405305138809,yes,before 2015,no,no,10238,14000.0,sedan,0,0,2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,"1.0,0.0,0.0",0.0,0.0,1.0,0.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.4201405305138809,14000.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","16.760544267795893,3.239455732204105","0.8380272133897947,0.16197278661020525"
605373,26-39,female,majority,2,1,poverty,0.4352284719693461,no,after 2015,no,yes,10238,12000.0,sedan,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,0.0,1.0,1.0,0.0,"0.0,0.0,1.0",0.0,"1.0,0.0,0.0","0.4352284719693461,12000.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0","12.736300532584734,7.263699467415266","0.6368150266292367,0.36318497337076333"
606287,16-25,female,majority,1,1,poverty,0.5158128096027909,no,before 2015,no,no,10238,15000.0,sedan,0,0,0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,"0.0,0.0,1.0",1.0,1.0,0.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.5158128096027909,15000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","3.8254137462984494,16.174586253701552","0.19127068731492247,0.8087293126850776"
606552,16-25,female,majority,1,1,middle class,0.5158128096027909,yes,before 2015,no,no,32765,10000.0,sedan,0,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,"0.0,0.0,1.0",1.0,1.0,1.0,0.0,1.0,0.0,"0.0,1.0,0.0",1.0,"0.0,1.0,0.0","0.5158128096027909,10000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0","7.375134207750342,12.624865792249658","0.3687567103875171,0.6312432896124829"
606589,40-64,female,majority,1,2,upper class,0.5760394844845216,yes,after 2015,yes,yes,10238,11000.0,sedan,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.5760394844845216,11000.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","16.147673581655496,3.8523264183445036","0.8073836790827749,0.1926163209172252"
607845,26-39,female,majority,2,2,upper class,0.7008514124485435,yes,before 2015,no,yes,32765,10000.0,sedan,3,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",1.0,"0.0,1.0,0.0","0.7008514124485435,10000.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0","17.742320889738767,2.2576791102612317","0.8871160444869384,0.11288395551306159"
608175,26-39,female,minority,2,1,upper class,0.5978612595139868,yes,after 2015,no,yes,32765,9000.0,sedan,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"1.0,0.0,0.0",1.0,0.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",0.0,"0.0,1.0,0.0","0.5978612595139868,9000.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0","17.705037579784385,2.2949624202156134","0.8852518789892192,0.11474812101078066"
608476,26-39,female,majority,1,2,working class,0.2947766518672688,no,before 2015,yes,yes,32765,11000.0,sedan,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,"1.0,0.0,0.0",1.0,1.0,0.0,1.0,1.0,1.0,"0.0,0.0,0.0",1.0,"0.0,1.0,0.0","0.2947766518672688,11000.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0","7.064456118373155,12.935543881626845","0.35322280591865773,0.6467771940813423"
609345,16-25,female,majority,1,1,poverty,0.4686229631074164,no,before 2015,yes,no,10238,14000.0,sedan,0,0,0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,"0.0,0.0,1.0",1.0,1.0,0.0,0.0,1.0,1.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.4686229631074164,14000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","4.475738682945187,15.524261317054815","0.22378693414725934,0.7762130658527406"
609396,40-64,female,majority,3,1,upper class,0.7655869449206536,yes,after 2015,yes,yes,32765,11000.0,sedan,0,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"0.0,1.0,0.0","0.7655869449206536,11000.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0","17.62521265652104,2.374787343478963","0.8812606328260518,0.11873936717394813"
609451,26-39,male,majority,2,1,working class,0.3418025374295406,no,before 2015,yes,no,32765,12000.0,sedan,3,0,2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,"1.0,0.0,0.0",0.0,1.0,0.0,0.0,1.0,1.0,"0.0,0.0,0.0",1.0,"0.0,1.0,0.0","0.3418025374295406,12000.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0","13.230005342033678,6.769994657966321","0.6615002671016839,0.33849973289831603"
609562,26-39,female,majority,1,2,upper class,0.6735504375698135,yes,after 2015,yes,no,32765,7000.0,sedan,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,0.0,1.0,1.0,"1.0,0.0,0.0",0.0,"0.0,1.0,0.0","0.6735504375698135,7000.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0","15.614143684796735,4.385856315203265","0.7807071842398368,0.21929281576016324"
610494,26-39,female,majority,1,1,middle class,0.4601151988970682,yes,before 2015,yes,yes,10238,11697.003206900365,sedan,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"1.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.4601151988970682,11697.003206900365,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","9.499510873251662,10.500489126748336","0.4749755436625831,0.5250244563374168"
611274,26-39,male,minority,2,0,poverty,0.2410288502358532,yes,before 2015,no,no,10238,11000.0,sedan,2,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,"1.0,0.0,0.0",0.0,0.0,1.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.2410288502358532,11000.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","15.921156711627438,4.078843288372563","0.7960578355813719,0.20394216441862817"
611544,65+,female,majority,4,2,upper class,0.6772216106455591,no,before 2015,yes,yes,10238,12000.0,sedan,3,1,2,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.0,0.0,0.0",1.0,1.0,0.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.6772216106455591,12000.0,3.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","18.00687772703359,1.993122272966412","0.9003438863516794,0.09965611364832058"
612154,26-39,female,majority,2,1,upper class,0.5705957708938973,yes,before 2015,yes,no,10238,12000.0,sedan,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,0.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5705957708938973,12000.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","16.787135456867734,3.212864543132268","0.8393567728433865,0.1606432271566134"
612740,65+,female,majority,1,2,upper class,0.6214602994502341,no,before 2015,yes,yes,10238,12000.0,sedan,0,0,0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"0.0,0.0,0.0",1.0,1.0,0.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.6214602994502341,12000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","9.56724980068733,10.43275019931267","0.4783624900343665,0.5216375099656335"
612763,40-64,male,majority,2,1,upper class,0.8196276850171244,yes,after 2015,yes,yes,32765,13000.0,sedan,5,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"0.0,1.0,0.0","0.8196276850171244,13000.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0","18.022274465412647,1.9777255345873543","0.9011137232706323,0.09888627672936771"
612876,26-39,male,majority,1,2,middle class,0.5053902358559241,no,before 2015,yes,yes,10238,10000.0,sedan,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"1.0,0.0,0.0",0.0,1.0,0.0,1.0,1.0,1.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.5053902358559241,10000.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","6.063615907606292,13.936384092393707","0.3031807953803146,0.6968192046196854"
